"","rowname","PlateID","WellName","Field","Timepoint","timepoint","X","Y","FRET1","CFP.Mean","YFP.Mean","Cell.Roundness","Cell.Area.µm","dist","dfret","df.fret","Well2","Treatment","time"
"16172","150",16766,"F10",9,1,"3",929,269,0.927206,738.591,684.826,0.955031,46.2136,2,0.130165,16.3310293949747,"10","FSK",6
"16173","150",16766,"F10",9,1,"4",931,271,0.932925,834.782,778.789,0.950642,50.697,2.82842712474619,0.135884,17.0485583552164,"10","FSK",10
"16174","151",16766,"F10",9,1,"1",1006,280,0.836819,903.151,755.773,0.919829,80.184,0,0,0,"10","FSK",0
"16175","151",16766,"F10",9,1,"2",1013,280,0.89788,530.489,476.315,0.900822,86.3918,7,0.061061,7.29679894935464,"10","FSK",2
"16176","151",16766,"F10",9,1,"3",1016,280,0.978142,433.892,424.408,0.738874,97.9452,3,0.141323,16.8881203701159,"10","FSK",6
"16177","151",16766,"F10",9,1,"4",1018,282,1.03742,643.225,667.297,0.923655,79.2356,2.82842712474619,0.200601,23.9718505435465,"10","FSK",10
"16178","152",16766,"F10",9,1,"1",754,307,0.862533,805.604,694.86,0.98685,62.2504,0,0,0,"10","FSK",0
"16179","152",16766,"F10",9,1,"2",758,307,0.904218,543.174,491.148,0.987833,55.4391,4,0.041685,4.83285856888954,"10","FSK",2
"16180","152",16766,"F10",9,1,"3",759,307,0.990824,453.06,448.903,0.967897,57.5083,1,0.128291,14.8737497579803,"10","FSK",6
"16181","152",16766,"F10",9,1,"4",762,308,1.00095,651.47,652.089,0.972174,55.2666,3.16227766016838,0.138417,16.0477338258362,"10","FSK",10
"16182","153",16766,"F10",9,1,"1",449,325,0.78828,1872.86,1476.34,0.980671,81.2187,0,0,0,"10","FSK",0
"16183","153",16766,"F10",9,1,"2",453,326,0.803052,1544.53,1240.34,0.950373,75.442,4.12310562561766,0.014772,1.87395341756736,"10","FSK",2
"16184","153",16766,"F10",9,1,"3",455,326,0.814091,1429.68,1163.89,0.980199,73.2865,2,0.025811,3.27434414167555,"10","FSK",6
"16185","153",16766,"F10",9,1,"4",457,327,0.797084,1739.53,1386.55,0.982609,78.2872,2.23606797749979,0.00880400000000003,1.11686202872076,"10","FSK",10
"16186","154",16766,"F10",9,1,"1",514,404,0.843206,6196.29,5224.75,0.991566,74.7522,0,0,0,"10","FSK",0
"16187","154",16766,"F10",9,1,"2",522,406,0.975928,4418.14,4311.78,0.985052,64.9232,8.24621125123532,0.132722,15.7401631392566,"10","FSK",2
"16188","154",16766,"F10",9,1,"3",523,406,1.12228,3621.79,4064.65,0.983264,63.285,1,0.279074,33.096775876832,"10","FSK",6
"16189","154",16766,"F10",9,1,"4",522,406,1.16352,4760.03,5538.37,0.998351,70.9586,1,0.320314,37.9876329153256,"10","FSK",10
"16190","155",16766,"F10",9,1,"1",404,406,0.795342,1335.73,1062.36,0.980887,76.4766,0,0,0,"10","FSK",0
"16191","155",16766,"F10",9,1,"2",408,405,0.835119,891.942,744.878,0.973684,73.9762,4.12310562561766,0.039777,5.00124474754256,"10","FSK",2
"16192","155",16766,"F10",9,1,"3",410,405,0.878974,759.799,667.844,0.96904,73.3727,2,0.083632,10.5152248969626,"10","FSK",6
"16193","155",16766,"F10",9,1,"4",412,406,0.929963,1039.45,966.646,0.986842,75.7006,2.23606797749979,0.134621,16.9261776694805,"10","FSK",10
"16194","156",16766,"F10",9,1,"1",789,610,0.822151,1687.46,1387.35,1.0273,100.704,0,0,0,"10","FSK",0
"16195","156",16766,"F10",9,1,"2",795,611,0.84026,1958.66,1645.78,1.02577,96.7381,6.08276253029822,0.018109,2.20263674191238,"10","FSK",2
"16196","156",16766,"F10",9,1,"3",796,610,0.871554,1906.76,1661.84,1.00999,95.9622,1.4142135623731,0.0494030000000001,6.00899348173269,"10","FSK",6
"16197","156",16766,"F10",9,1,"4",798,611,0.879256,1793.67,1577.09,1.01039,99.6696,2.23606797749979,0.0571050000000001,6.9458043595398,"10","FSK",10
"16198","157",16766,"F10",9,1,"1",1010,607,0.841861,773.246,650.965,0.969315,64.5783,0,0,0,"10","FSK",0
"16199","157",16766,"F10",9,1,"2",1015,609,0.874732,731.676,640.021,1.00558,58.543,5.3851648071345,0.032871,3.90456381754232,"10","FSK",2
"16200","157",16766,"F10",9,1,"3",1016,609,0.986809,625.853,617.597,0.978823,61.3882,1,0.144948,17.2175691711577,"10","FSK",6
"16201","157",16766,"F10",9,1,"4",1018,609,0.984427,707.431,696.415,0.990044,62.5953,2,0.142566,16.9346245995479,"10","FSK",10
"16202","158",16766,"F10",9,1,"1",705,746,0.816664,648.768,529.825,0.924577,82.4257,0,0,0,"10","FSK",0
"16203","158",16766,"F10",9,1,"2",714,747,0.856125,455.003,389.539,0.731912,99.1523,9.05538513813742,0.0394610000000001,4.8319749615509,"10","FSK",2
"16204","159",16766,"F10",9,1,"1",153,982,0.859454,711.052,611.116,0.987364,66.6476,0,0,0,"10","FSK",0
"16205","159",16766,"F10",9,1,"2",157,984,0.858969,912.938,784.185,0.988107,65.2681,4.47213595499958,-0.000485000000000069,-0.0564311760722585,"10","FSK",2
"16206","159",16766,"F10",9,1,"3",159,982,0.972562,881.633,857.443,0.991152,65.6129,2.82842712474619,0.113108,13.160448377691,"10","FSK",6
"16207","159",16766,"F10",9,1,"4",161,985,1.08391,733.893,795.471,0.988854,66.82,3.60555127546399,0.224456,26.1161155803568,"10","FSK",10
"16208","160",16766,"F10",9,1,"1",187,984,0.833538,623.642,519.829,0.972234,62.078,0,0,0,"10","FSK",0
"16209","160",16766,"F10",9,1,"2",191,985,0.871311,543.028,473.147,0.989626,61.1295,4.12310562561766,0.0377729999999999,4.53164702749004,"10","FSK",2
"16210","160",16766,"F10",9,1,"3",193,985,0.96384,497.542,479.551,0.985662,57.9394,2,0.130302,15.6324006823924,"10","FSK",6
"16211","160",16766,"F10",9,1,"4",195,985,1.00295,541.361,542.956,0.987649,62.3366,2,0.169412,20.3244483154937,"10","FSK",10
"16212","161",16766,"F10",10,1,"1",690,51,0.81457,747.584,608.96,0.970342,66.1303,0,0,0,"10","FSK",0
"16213","161",16766,"F10",10,1,"2",697,54,0.835616,563.321,470.72,0.944765,61.8193,7.61577310586391,0.021046,2.58369446456413,"10","FSK",2
"16214","161",16766,"F10",10,1,"3",698,53,0.924617,545.255,504.152,0.961768,59.5776,1.4142135623731,0.110047,13.50982727083,"10","FSK",6
"16215","161",16766,"F10",10,1,"4",698,54,0.961954,484.517,466.082,0.949018,59.5776,1,0.147384,18.093472629731,"10","FSK",10
"16216","162",16766,"F10",10,1,"1",423,249,0.783341,2795.77,2190.04,0.986364,56.6461,0,0,0,"10","FSK",0
"16217","162",16766,"F10",10,1,"2",430,251,0.833528,2353.45,1961.66,0.983815,52.4214,7.28010988928052,0.0501870000000001,6.40678835909267,"10","FSK",2
"16218","162",16766,"F10",10,1,"3",433,250,1.04664,2158.98,2259.67,0.986669,52.68,3.16227766016838,0.263299,33.6123093263343,"10","FSK",6
"16219","162",16766,"F10",10,1,"4",433,250,1.06328,2159.82,2296.49,0.963627,50.6108,0,0.279939,35.7365438551027,"10","FSK",10
"16220","163",16766,"F10",10,1,"1",956,270,0.81062,1158.04,938.731,0.983948,107.86,0,0,0,"10","FSK",0
"16221","163",16766,"F10",10,1,"2",961,271,0.823355,966.734,795.966,0.985901,102.687,5.09901951359278,0.0127349999999999,1.57101971330586,"10","FSK",2
"16222","163",16766,"F10",10,1,"3",963,272,0.832579,971.471,808.826,0.984956,100.704,2.23606797749979,0.021959,2.7089141644667,"10","FSK",6
"16223","163",16766,"F10",10,1,"4",964,272,0.836922,926.046,775.028,0.983494,100.446,1,0.026302,3.24467691396709,"10","FSK",10
"16224","164",16766,"F10",10,1,"1",190,348,0.758588,971.883,737.259,0.973168,86.6505,0,0,0,"10","FSK",0
"16225","164",16766,"F10",10,1,"2",195,350,0.775889,893.091,692.939,0.969724,79.6667,5.3851648071345,0.017301,2.28068464041087,"10","FSK",2
"16226","164",16766,"F10",10,1,"3",196,350,0.799628,885.407,707.997,0.959826,79.8391,1,0.04104,5.41005130584717,"10","FSK",6
"16227","164",16766,"F10",10,1,"4",198,351,0.815558,871.994,711.162,0.969266,78.0285,2.23606797749979,0.05697,7.51000543114312,"10","FSK",10
"16228","165",16766,"F10",10,1,"1",551,368,0.827039,570.827,472.096,0.918629,56.3875,0,0,0,"10","FSK",0
"16229","165",16766,"F10",10,1,"2",559,372,0.869645,456.486,396.98,0.908978,56.6461,8.94427190999916,0.042606,5.15163130154685,"10","FSK",2
"16230","165",16766,"F10",10,1,"3",559,371,0.891067,443.848,395.499,0.863676,59.1465,1,0.0640280000000001,7.74183563290245,"10","FSK",6
"16231","165",16766,"F10",10,1,"4",559,371,0.880835,440.035,387.598,0.879853,56.0426,0,0.0537960000000001,6.50465092939995,"10","FSK",10
"16232","166",16766,"F10",10,1,"1",411,452,0.847505,741.487,628.414,0.880026,66.2165,0,0,0,"10","FSK",0
"16233","166",16766,"F10",10,1,"2",417,452,0.883879,630.184,557.007,0.913617,65.0094,6,0.036374,4.29189208323255,"10","FSK",2
"16234","166",16766,"F10",10,1,"3",418,453,0.901777,663.893,598.683,0.946099,57.9394,1.4142135623731,0.0542720000000001,6.40373803104408,"10","FSK",6
"16235","166",16766,"F10",10,1,"4",419,453,0.90923,625.063,568.326,0.956022,58.9741,1,0.061725,7.28314287231344,"10","FSK",10
"16236","167",16766,"F10",10,1,"1",937,499,0.829996,4195.19,3481.99,0.953315,95.1862,0,0,0,"10","FSK",0
"16237","167",16766,"F10",10,1,"2",943,501,0.860203,4358.43,3749.13,0.973004,95.1,6.32455532033676,0.0302070000000001,3.63941512971148,"10","FSK",2
"16238","167",16766,"F10",10,1,"3",945,500,0.901442,4186.93,3774.28,0.982166,96.6519,2.23606797749979,0.071446,8.60799329153394,"10","FSK",6
"16239","167",16766,"F10",10,1,"4",949,500,0.922116,4069.01,3752.1,0.960756,98.2039,4,0.0921200000000001,11.0988486691502,"10","FSK",10
"16240","168",16766,"F10",10,1,"1",785,503,0.932452,944.764,880.947,0.913939,88.5473,0,0,0,"10","FSK",0
"16241","168",16766,"F10",10,1,"2",790,504,0.931683,840.853,783.409,0.867523,81.0462,5.09901951359278,-0.000768999999999909,-0.0824707330779395,"10","FSK",2
"16242","168",16766,"F10",10,1,"3",792,504,0.935627,847.548,792.989,0.938839,79.9254,2,0.00317500000000004,0.340500100809483,"10","FSK",6
"16243","168",16766,"F10",10,1,"4",793,505,0.936666,836.939,783.932,0.944361,76.1317,1.4142135623731,0.00421400000000005,0.451926747972019,"10","FSK",10
"16244","169",16766,"F10",10,1,"1",755,545,0.829621,868.863,720.826,0.972869,47.6793,0,0,0,"10","FSK",0
"16245","169",16766,"F10",10,1,"2",760,548,0.836948,812.675,680.167,0.974552,49.0588,5.8309518948453,0.00732699999999997,0.88317436516192,"10","FSK",2
"16246","169",16766,"F10",10,1,"3",762,549,0.83896,818.494,686.684,0.946013,49.0588,2.23606797749979,0.00933899999999999,1.1256947449498,"10","FSK",6
"16247","169",16766,"F10",10,1,"4",763,549,0.839274,790.282,663.263,0.940054,49.7486,1,0.00965299999999991,1.16354335292862,"10","FSK",10
"16248","170",16766,"F10",10,1,"1",1026,583,0.845845,899.448,760.794,0.938088,84.495,0,0,0,"10","FSK",0
"16249","170",16766,"F10",10,1,"2",1032,584,0.883626,711.114,628.359,0.934683,79.3218,6.08276253029822,0.0377810000000001,4.46665760275229,"10","FSK",2
"16250","170",16766,"F10",10,1,"3",1034,584,0.935076,675.599,631.737,0.928499,81.4773,2,0.0892310000000001,10.5493323244803,"10","FSK",6
"16251","170",16766,"F10",10,1,"4",1035,588,0.96091,634.666,609.857,0.908585,80.0116,4.12310562561766,0.115065,13.6035562071065,"10","FSK",10
"16252","171",16766,"F10",10,1,"1",109,593,0.767634,842.879,647.022,0.962329,58.2843,0,0,0,"10","FSK",0
"16253","171",16766,"F10",10,1,"2",115,596,0.808996,700.654,566.826,0.962763,56.991,6.70820393249937,0.041362,5.38824491880245,"10","FSK",2
"16254","171",16766,"F10",10,1,"3",116,596,0.927496,672.766,623.987,0.985124,55.1804,1,0.159862,20.8252891351868,"10","FSK",6
"16255","171",16766,"F10",10,1,"4",118,596,0.967395,635.329,614.614,0.983314,55.008,2,0.199761,26.0229484363642,"10","FSK",10
"16256","172",16766,"F10",10,1,"1",568,625,0.715121,487.807,348.841,0.731225,55.7839,0,0,0,"10","FSK",0
"16257","173",16766,"F10",10,1,"1",935,630,0.846769,537.209,454.892,0.92416,74.8384,0,0,0,"10","FSK",0
"16258","173",16766,"F10",10,1,"2",939,631,0.850379,538.005,457.508,0.944832,70.2688,4.12310562561766,0.00361,0.426326424325879,"10","FSK",2
"16259","173",16766,"F10",10,1,"3",941,631,0.864035,528.305,456.474,0.952963,71.3034,2,0.017266,2.03904488709436,"10","FSK",6
"16260","173",16766,"F10",10,1,"4",942,632,0.876879,514.933,451.534,0.968031,71.7345,1.4142135623731,0.03011,3.55586942838011,"10","FSK",10
"16261","174",16766,"F10",10,1,"1",739,646,0.833397,812.011,676.727,0.996296,48.3691,0,0,0,"10","FSK",0
"16262","174",16766,"F10",10,1,"2",743,648,0.847055,744.305,630.467,0.997978,47.2482,4.47213595499958,0.0136579999999999,1.63883479302181,"10","FSK",2
"16263","174",16766,"F10",10,1,"3",744,648,0.910843,711.925,648.452,0.993153,48.1104,1,0.0774459999999999,9.29281002931375,"10","FSK",6
"16264","174",16766,"F10",10,1,"4",746,649,0.938227,659.163,618.444,0.988625,50.2659,2.23606797749979,0.10483,12.578638991981,"10","FSK",10
"16265","175",16766,"F10",10,1,"1",970,684,0.831943,1206.45,1003.7,0.96833,68.8031,0,0,0,"10","FSK",0
"16266","175",16766,"F10",10,1,"2",974,685,0.909815,983.253,894.578,0.952941,65.5267,4.12310562561766,0.0778720000000001,9.36025665219853,"10","FSK",2
"16267","175",16766,"F10",10,1,"3",976,685,1.03233,918.427,948.118,0.955883,65.8716,2,0.200387,24.0866261270303,"10","FSK",6
"16268","175",16766,"F10",10,1,"4",978,686,1.04943,888.068,931.963,0.960175,63.5437,2.23606797749979,0.217487,26.1420554052381,"10","FSK",10
"16269","176",16766,"F10",10,1,"1",856,684,0.850718,1203.36,1023.72,0.938003,62.4228,0,0,0,"10","FSK",0
"16270","176",16766,"F10",10,1,"2",859,687,0.867114,1031.34,894.29,0.956344,63.1126,4.24264068711928,0.0163960000000001,1.92731316370408,"10","FSK",2
"16271","176",16766,"F10",10,1,"3",864,686,0.901622,1010.59,911.167,0.942575,62.9401,5.09901951359278,0.0509040000000001,5.98365145676947,"10","FSK",6
"16272","176",16766,"F10",10,1,"4",865,687,0.970619,938.271,910.703,0.968097,63.0264,1.4142135623731,0.119901,14.0940946353551,"10","FSK",10
"16273","177",16766,"F10",10,1,"1",595,819,0.833565,1141.48,951.494,0.992334,55.8702,0,0,0,"10","FSK",0
"16274","177",16766,"F10",10,1,"2",601,821,0.889705,1289.91,1147.64,0.975131,54.232,6.32455532033676,0.05614,6.73492769010215,"10","FSK",2
"16275","177",16766,"F10",10,1,"3",603,821,1.06176,1169.71,1241.96,1.00176,54.0596,2,0.228195,27.3757895305105,"10","FSK",6
"16276","177",16766,"F10",10,1,"4",604,822,1.07252,1177.52,1262.91,0.984573,53.8009,1.4142135623731,0.238955,28.6666306766719,"10","FSK",10
"16277","178",16766,"F10",10,1,"1",648,898,0.805157,801.655,645.458,0.989517,63.9748,0,0,0,"10","FSK",0
"16278","178",16766,"F10",10,1,"2",653,900,0.846521,658.799,557.687,0.963426,62.5091,5.3851648071345,0.041364,5.13738314390857,"10","FSK",2
"16279","178",16766,"F10",10,1,"3",655,901,0.926088,614.564,569.14,0.963231,63.8886,2.23606797749979,0.120931,15.0195551923414,"10","FSK",6
"16280","178",16766,"F10",10,1,"4",656,901,0.938652,592.539,556.188,0.962646,62.4228,1,0.133495,16.579996199499,"10","FSK",10
"16281","179",16766,"F10",10,1,"1",419,899,0.826171,946.101,781.642,0.954466,51.0419,0,0,0,"10","FSK",0
"16282","179",16766,"F10",10,1,"2",425,902,0.849158,869.406,738.264,0.950642,50.697,6.70820393249937,0.022987,2.78235377421865,"10","FSK",2
"16283","179",16766,"F10",10,1,"3",427,902,0.945543,809.571,765.484,0.945518,51.473,2,0.119372,14.448824759039,"10","FSK",6
"16284","179",16766,"F10",10,1,"4",428,901,1.00633,782.635,787.591,0.938117,49.5761,1.4142135623731,0.180159,21.806502527927,"10","FSK",10
"16285","180",16766,"F10",10,1,"1",413,973,0.843117,658.766,555.417,0.987176,63.7161,0,0,0,"10","FSK",0
"16286","180",16766,"F10",10,1,"2",419,976,0.845231,660.766,558.5,1.01722,67.0787,6.70820393249937,0.00211399999999995,0.250736256059355,"10","FSK",2
"16287","180",16766,"F10",10,1,"3",420,976,0.871998,677.353,590.651,0.992888,61.4744,1,0.028881,3.42550322197276,"10","FSK",6
"16288","180",16766,"F10",10,1,"4",421,976,0.898514,652.952,586.687,0.994024,63.0264,1,0.055397,6.57049970526036,"10","FSK",10
"16289","181",16766,"F10",10,1,"1",463,1017,0.848631,857.594,727.78,0.964199,75.7868,0,0,0,"10","FSK",0
"16290","181",16766,"F10",10,1,"2",468,1020,0.856194,846.139,724.458,0.955842,74.666,5.8309518948453,0.00756299999999999,0.891200062217853,"10","FSK",2
"16291","181",16766,"F10",10,1,"3",468,1020,0.921211,816.042,751.746,0.976988,74.4073,0,0.07258,8.55259824352398,"10","FSK",6
"16292","181",16766,"F10",10,1,"4",472,1020,1.00652,771.707,776.742,0.958116,73.4589,4,0.157889,18.6051416929148,"10","FSK",10
"16293","182",16766,"F10",11,1,"1",696,24,0.778436,1442.76,1123.09,0.973382,52.7663,0,0,0,"10","FSK",0
"16294","182",16766,"F10",11,1,"2",701,22,0.799878,1100.6,880.346,0.960097,49.0588,5.3851648071345,0.021442,2.75449747956158,"10","FSK",2
"16295","182",16766,"F10",11,1,"3",702,22,0.849645,890.939,756.982,0.981162,48.3691,1,0.071209,9.14770128822408,"10","FSK",6
"16296","182",16766,"F10",11,1,"4",704,23,0.894212,1051.25,940.038,0.977583,49.3175,2.23606797749979,0.115776,14.8728989923385,"10","FSK",10
"16297","183",16766,"F10",11,1,"1",720,113,0.785969,528.661,415.511,0.878221,54.6631,0,0,0,"10","FSK",0
"16298","184",16766,"F10",11,1,"1",1026,121,0.832252,438.885,365.263,0.969434,51.1281,0,0,0,"10","FSK",0
"16299","185",16766,"F10",11,1,"1",733,214,0.828941,1549.88,1284.76,0.963966,51.9041,0,0,0,"10","FSK",0
"16300","185",16766,"F10",11,1,"2",736,211,0.879747,1119.72,985.074,0.945026,48.9726,4.24264068711928,0.0508059999999999,6.1290248642545,"10","FSK",2
"16301","185",16766,"F10",11,1,"3",738,210,1.04266,817.987,852.884,0.973909,47.7655,2.23606797749979,0.213719,25.7821726757393,"10","FSK",6
"16302","185",16766,"F10",11,1,"4",740,211,1.05502,975.288,1028.94,0.949953,49.4037,2.23606797749979,0.226079,27.2732317499074,"10","FSK",10
"16303","186",16766,"F10",11,1,"1",243,291,0.787955,457.319,360.347,0.853051,59.1465,0,0,0,"10","FSK",0
"16304","187",16766,"F10",11,1,"1",711,322,0.867287,671.421,582.315,0.95326,53.456,0,0,0,"10","FSK",0
"16305","187",16766,"F10",11,1,"2",714,320,0.906797,503.186,456.288,0.953512,50.9557,3.60555127546399,0.0395099999999999,4.5555854059844,"10","FSK",2
"16306","187",16766,"F10",11,1,"3",715,318,0.942229,421.589,397.233,0.937147,49.4899,2.23606797749979,0.074942,8.64096890648654,"10","FSK",6
"16307","187",16766,"F10",11,1,"4",717,320,0.978356,479.324,468.949,0.95542,51.1281,2.82842712474619,0.111069,12.8064873565498,"10","FSK",10
"16308","188",16766,"F10",11,1,"1",421,331,0.802389,5991.04,4807.15,0.986648,93.8929,0,0,0,"10","FSK",0
"16309","188",16766,"F10",11,1,"2",425,331,0.811929,5446.52,4422.19,0.975208,88.6335,4,0.00953999999999999,1.18894949955695,"10","FSK",2
"16310","188",16766,"F10",11,1,"3",426,328,0.821527,4805.62,3947.95,0.978954,85.8745,3.16227766016838,0.019138,2.38512741326214,"10","FSK",6
"16311","188",16766,"F10",11,1,"4",427,328,0.820996,5272.91,4329.04,0.983435,89.9268,1,0.0186069999999999,2.31895003545661,"10","FSK",10
"16312","189",16766,"F10",11,1,"1",509,451,0.764004,1057.9,808.242,0.875731,54.4044,0,0,0,"10","FSK",0
"16313","189",16766,"F10",11,1,"2",512,449,0.792909,1208.74,958.425,0.939068,53.3698,3.60555127546399,0.028905,3.78335715519813,"10","FSK",2
"16314","189",16766,"F10",11,1,"3",514,449,0.823136,1178.64,970.181,0.914841,58.543,2,0.059132,7.73975005366464,"10","FSK",6
"16315","189",16766,"F10",11,1,"4",515,450,0.852172,1155.23,984.453,0.928271,54.8355,1.4142135623731,0.088168,11.5402537159491,"10","FSK",10
"16316","190",16766,"F10",11,1,"1",442,463,0.585168,981.366,574.264,0.748599,91.8236,0,0,0,"10","FSK",0
"16317","190",16766,"F10",11,1,"2",452,463,0.59933,915.125,548.462,0.735659,90.5304,10,0.014162,2.42015968063872,"10","FSK",2
"16318","190",16766,"F10",11,1,"3",463,486,0.620273,772.881,479.398,0.58924,133.726,25.4950975679639,0.0351049999999999,5.99913187323981,"10","FSK",6
"16319","191",16766,"F10",11,1,"1",558,470,0.841752,446.437,375.789,0.842658,87.0816,0,0,0,"10","FSK",0
"16320","192",16766,"F10",11,1,"1",475,474,0.610226,903.99,551.638,0.764775,60.0087,0,0,0,"10","FSK",0
"16321","192",16766,"F10",11,1,"2",480,476,0.628471,809.003,508.435,0.62849,96.5657,5.3851648071345,0.018245,2.98987588205025,"10","FSK",2
"16322","192",16766,"F10",11,1,"3",480,471,0.637344,832.7,530.717,0.707846,52.9387,5,0.027118,4.44392733184099,"10","FSK",6
"16323","192",16766,"F10",11,1,"4",482,473,0.631664,823.831,520.385,0.725882,53.1111,2.82842712474619,0.021438,3.51312464562309,"10","FSK",10
"16324","193",16766,"F10",11,1,"1",429,507,0.595655,740.235,440.925,0.712412,241.156,0,0,0,"10","FSK",0
"16325","193",16766,"F10",11,1,"2",433,504,0.611261,705.269,431.103,0.686247,254.778,5,0.015606,2.61997297093116,"10","FSK",2
"16326","193",16766,"F10",11,1,"3",433,506,0.618401,680.516,420.832,0.614487,251.847,2,0.0227459999999999,3.81865341514802,"10","FSK",6
"16327","193",16766,"F10",11,1,"4",436,505,0.619268,665.119,411.887,0.728724,257.106,3.16227766016838,0.023613,3.96420746908865,"10","FSK",10
"16328","194",16766,"F10",11,1,"1",745,548,0.86915,1036.65,901.005,0.987364,66.6476,0,0,0,"10","FSK",0
"16329","194",16766,"F10",11,1,"2",749,546,0.906863,871.79,790.594,0.954809,61.5606,4.47213595499958,0.037713,4.33906690444687,"10","FSK",2
"16330","194",16766,"F10",11,1,"3",750,545,1.0149,686.174,696.394,0.998574,62.078,1.4142135623731,0.14575,16.7692573203705,"10","FSK",6
"16331","194",16766,"F10",11,1,"4",752,546,1.05193,819.177,861.716,0.978955,60.0087,2.23606797749979,0.18278,21.0297417016625,"10","FSK",10
"16332","195",16766,"F10",11,1,"1",98,547,0.748229,796.766,596.163,0.930537,53.8009,0,0,0,"10","FSK",0
"16333","195",16766,"F10",11,1,"2",102,545,0.734035,894.157,656.342,0.95235,53.3698,4.47213595499958,-0.014194,-1.89701281292225,"10","FSK",2
"16334","195",16766,"F10",11,1,"3",102,545,0.751041,877.602,659.115,0.958698,53.9733,0,0.00281199999999993,0.375820771448303,"10","FSK",6
"16335","195",16766,"F10",11,1,"4",104,546,0.771315,878.48,677.585,0.945964,52.7663,2.23606797749979,0.0230859999999999,3.08541903615069,"10","FSK",10
"16336","196",16766,"F10",11,1,"1",532,651,0.848864,857.333,727.759,0.962163,65.1819,0,0,0,"10","FSK",0
"16337","196",16766,"F10",11,1,"2",535,644,0.857554,788.307,676.016,0.939603,63.9748,7.61577310586391,0.00869000000000009,1.02372111433635,"10","FSK",2
"16338","196",16766,"F10",11,1,"3",537,648,0.894519,723.562,647.24,0.937756,61.0433,4.47213595499958,0.045655,5.37836449655068,"10","FSK",6
"16339","196",16766,"F10",11,1,"4",539,650,0.892212,768.226,685.421,0.941815,62.8539,2.82842712474619,0.0433480000000001,5.1065895125721,"10","FSK",10
"16340","197",16766,"F10",11,1,"1",594,755,0.830688,505.513,419.923,0.854137,61.7331,0,0,0,"10","FSK",0
"16341","197",16766,"F10",11,1,"2",599,753,0.842927,438.121,369.304,0.795776,64.061,5.3851648071345,0.012239,1.4733570245387,"10","FSK",2
"16342","198",16766,"F10",11,1,"1",580,823,0.692022,477.357,330.341,0.725218,33.3669,0,0,0,"10","FSK",0
"16343","199",16766,"F10",11,1,"1",412,1056,0.839483,548.768,460.681,0.94488,71.7345,0,0,0,"10","FSK",0
"16344","199",16766,"F10",11,1,"2",416,1054,0.847538,551.828,467.695,0.958349,71.9932,4.47213595499958,0.00805500000000003,0.959519132609003,"10","FSK",2
"16345","199",16766,"F10",11,1,"3",417,1053,0.875429,534.702,468.093,0.975164,71.131,1.4142135623731,0.035946,4.28192113479368,"10","FSK",6
"16346","199",16766,"F10",11,1,"4",417,1054,0.914893,530.772,485.599,0.970747,72.0794,1,0.07541,8.98290971943446,"10","FSK",10
"16347","200",16766,"F10",12,1,"1",14,148,0.788249,1094.81,862.984,0.962277,53.0249,0,0,0,"10","FSK",0
"16348","200",16766,"F10",12,1,"2",15,144,0.866739,735.124,637.161,0.961046,56.8186,4.12310562561766,0.0784900000000001,9.95751342532627,"10","FSK",2
"16349","200",16766,"F10",12,1,"3",16,144,0.979288,953.87,934.114,1.01104,57.6808,1,0.191039,24.2358696300281,"10","FSK",6
"16350","200",16766,"F10",12,1,"4",18,145,1.0132,1086.4,1100.74,0.99849,59.2327,2.23606797749979,0.224951,28.538063479941,"10","FSK",10
"16351","201",16766,"F10",12,1,"1",800,163,0.870664,1924.87,1675.92,0.993229,62.9401,0,0,0,"10","FSK",0
"16352","201",16766,"F10",12,1,"2",804,162,1.01481,1233.69,1251.95,0.986581,65.0956,4.12310562561766,0.144146,16.5558700026646,"10","FSK",2
"16353","201",16766,"F10",12,1,"3",806,162,1.16257,1772.85,2061.06,1.02786,62.2504,2,0.291906,33.526825503294,"10","FSK",6
"16354","201",16766,"F10",12,1,"4",807,162,1.18257,2082.14,2462.27,1.02341,64.7508,1,0.311906,35.8239228910349,"10","FSK",10
"16355","202",16766,"F10",12,1,"1",201,232,0.77486,478.241,370.57,0.915161,66.5614,0,0,0,"10","FSK",0
"16356","203",16766,"F10",12,1,"1",517,269,0.799672,1042.95,834.014,0.988854,66.82,0,0,0,"10","FSK",0
"16357","203",16766,"F10",12,1,"2",523,267,0.812602,780.119,633.926,0.944832,70.2688,6.32455532033676,0.01293,1.61691293430306,"10","FSK",2
"16358","203",16766,"F10",12,1,"3",523,267,0.852168,1067.38,909.583,0.977625,65.5267,0,0.052496,6.56469152352464,"10","FSK",6
"16359","203",16766,"F10",12,1,"4",525,268,0.903341,1165.14,1052.52,0.999232,68.0271,2.23606797749979,0.103669,12.9639402154883,"10","FSK",10
"16360","204",16766,"F10",12,1,"1",468,347,0.796792,754.665,601.311,0.903619,46.5585,0,0,0,"10","FSK",0
"16361","204",16766,"F10",12,1,"2",473,342,0.796478,582.986,464.335,0.823719,53.5422,7.07106781186548,-0.000313999999999925,-0.0394080261849925,"10","FSK",2
"16362","204",16766,"F10",12,1,"3",474,342,0.871051,723.83,630.493,0.910195,48.2829,1,0.0742590000000001,9.31974718621674,"10","FSK",6
